FromID,ToID,Relation_value,Relation_type,FromType,ToType
16654,486749,0.016106,ORorBETA,Phenotype,SNP
63984,486750,-0.1892,ORorBETA,Phenotype,SNP
17367,486751,0.00821276,ORorBETA,Phenotype,SNP
63984,486752,0.1401,ORorBETA,Phenotype,SNP
17367,486753,0.0103567,ORorBETA,Phenotype,SNP
17367,486754,0.0462917,ORorBETA,Phenotype,SNP
68,486755,0.013,ORorBETA,Phenotype,SNP
63984,486756,0.1342,ORorBETA,Phenotype,SNP
17367,486757,0.0118067,ORorBETA,Phenotype,SNP
68,486758,0.01,ORorBETA,Phenotype,SNP
16654,486759,0.0132835,ORorBETA,Phenotype,SNP
72,486760,-0.0131284,ORorBETA,Phenotype,SNP
63985,486761,-0.0893,ORorBETA,Phenotype,SNP
68,486761,0.0171,ORorBETA,Phenotype,SNP
63986,486761,-0.1283,ORorBETA,Phenotype,SNP
63984,486761,-0.206,ORorBETA,Phenotype,SNP
63986,486762,-0.1599,ORorBETA,Phenotype,SNP
17367,486763,-0.00719929,ORorBETA,Phenotype,SNP
63984,486764,0.2847,ORorBETA,Phenotype,SNP
63985,486764,0.135,ORorBETA,Phenotype,SNP
63986,486764,0.1537,ORorBETA,Phenotype,SNP
63986,486765,0.1128,ORorBETA,Phenotype,SNP
63984,486765,0.173,ORorBETA,Phenotype,SNP
63984,486766,-0.1602,ORorBETA,Phenotype,SNP
63986,486766,-0.1022,ORorBETA,Phenotype,SNP
17367,486767,0.0105651,ORorBETA,Phenotype,SNP
63986,486768,-0.5162,ORorBETA,Phenotype,SNP
63984,486768,-0.2212,ORorBETA,Phenotype,SNP
63985,486768,0.3079,ORorBETA,Phenotype,SNP
63985,486769,-0.1312,ORorBETA,Phenotype,SNP
64096,486770,0.0127,ORorBETA,Phenotype,SNP
17367,486771,0.00767984,ORorBETA,Phenotype,SNP
72,486772,0.00974649,ORorBETA,Phenotype,SNP
17367,486773,0.0116177,ORorBETA,Phenotype,SNP
63985,486774,0.1125,ORorBETA,Phenotype,SNP
17367,486775,-0.0144326,ORorBETA,Phenotype,SNP
72,486776,0.0100521,ORorBETA,Phenotype,SNP
63984,486777,0.1336,ORorBETA,Phenotype,SNP
68,486778,0.0109,ORorBETA,Phenotype,SNP
63984,486779,-0.1473,ORorBETA,Phenotype,SNP
17367,486780,-0.0105331,ORorBETA,Phenotype,SNP
16654,486780,0.0247165,ORorBETA,Phenotype,SNP
63985,486781,0.1698,ORorBETA,Phenotype,SNP
63986,486781,0.1045,ORorBETA,Phenotype,SNP
63984,486781,0.2772,ORorBETA,Phenotype,SNP
72,486782,0.010153,ORorBETA,Phenotype,SNP
16654,486783,0.0126009,ORorBETA,Phenotype,SNP
63985,486784,0.0917,ORorBETA,Phenotype,SNP
63984,486784,0.1375,ORorBETA,Phenotype,SNP
17367,486785,0.00687834,ORorBETA,Phenotype,SNP
17367,486786,-0.00700216,ORorBETA,Phenotype,SNP
3595,486787,-0.0431,ORorBETA,Phenotype,SNP
64001,486787,-0.0406,ORorBETA,Phenotype,SNP
16654,486788,-0.028432,ORorBETA,Phenotype,SNP
64096,486789,0.0121,ORorBETA,Phenotype,SNP
17367,486790,-0.00831348,ORorBETA,Phenotype,SNP
17367,486791,0.00983554,ORorBETA,Phenotype,SNP
63985,486792,0.2988,ORorBETA,Phenotype,SNP
63984,486792,-0.2197,ORorBETA,Phenotype,SNP
63986,486792,-0.5043,ORorBETA,Phenotype,SNP
64096,486793,0.0127,ORorBETA,Phenotype,SNP
63986,486794,0.1327,ORorBETA,Phenotype,SNP
63986,486795,-0.502,ORorBETA,Phenotype,SNP
63984,486796,0.1365,ORorBETA,Phenotype,SNP
17367,486797,-0.00937213,ORorBETA,Phenotype,SNP
2341,486797,0.0367,ORorBETA,Phenotype,SNP
2326,486797,-0.0202,ORorBETA,Phenotype,SNP
16654,486798,-0.0130919,ORorBETA,Phenotype,SNP
63984,486799,-0.1489,ORorBETA,Phenotype,SNP
63986,486800,-0.4588,ORorBETA,Phenotype,SNP
17367,486801,-0.0144495,ORorBETA,Phenotype,SNP
17367,486802,-0.00753146,ORorBETA,Phenotype,SNP
63984,486802,-0.1537,ORorBETA,Phenotype,SNP
63985,486802,-0.0924,ORorBETA,Phenotype,SNP
17367,486803,-0.00952558,ORorBETA,Phenotype,SNP
64096,486804,-0.0187,ORorBETA,Phenotype,SNP
17367,486805,0.00699537,ORorBETA,Phenotype,SNP
63985,486806,-0.0899,ORorBETA,Phenotype,SNP
17367,486807,-0.00995077,ORorBETA,Phenotype,SNP
63984,486808,-0.1909,ORorBETA,Phenotype,SNP
68,486808,-0.0234,ORorBETA,Phenotype,SNP
63984,486809,-0.1732,ORorBETA,Phenotype,SNP
63985,486809,-0.1442,ORorBETA,Phenotype,SNP
16654,486810,-0.0165603,ORorBETA,Phenotype,SNP
63985,486811,0.3027,ORorBETA,Phenotype,SNP
63984,486811,-0.2262,ORorBETA,Phenotype,SNP
63986,486811,-0.5163,ORorBETA,Phenotype,SNP
63984,486812,0.1463,ORorBETA,Phenotype,SNP
63986,486812,0.1503,ORorBETA,Phenotype,SNP
63986,486813,0.1504,ORorBETA,Phenotype,SNP
63984,486813,0.1461,ORorBETA,Phenotype,SNP
63984,486814,0.167,ORorBETA,Phenotype,SNP
63985,486814,0.1065,ORorBETA,Phenotype,SNP
17367,486815,-0.00616723,ORorBETA,Phenotype,SNP
63984,486816,0.2219,ORorBETA,Phenotype,SNP
63985,486816,0.0988,ORorBETA,Phenotype,SNP
63985,486817,0.114,ORorBETA,Phenotype,SNP
17367,486818,0.00670186,ORorBETA,Phenotype,SNP
2326,486818,0.0139,ORorBETA,Phenotype,SNP
64001,486819,-0.0239,ORorBETA,Phenotype,SNP
68,486819,-0.0117,ORorBETA,Phenotype,SNP
63985,486820,-0.0873,ORorBETA,Phenotype,SNP
63985,486821,0.1172,ORorBETA,Phenotype,SNP
63985,486822,0.1107,ORorBETA,Phenotype,SNP
63986,486822,0.1283,ORorBETA,Phenotype,SNP
19,486822,-0.00838913,ORorBETA,Phenotype,SNP
63984,486822,0.2297,ORorBETA,Phenotype,SNP
68,486823,-0.013,ORorBETA,Phenotype,SNP
17367,486823,-0.0159607,ORorBETA,Phenotype,SNP
64001,486823,-0.0266,ORorBETA,Phenotype,SNP
19,486823,0.0109765,ORorBETA,Phenotype,SNP
64096,486823,0.0124,ORorBETA,Phenotype,SNP
68,486824,-0.0153,ORorBETA,Phenotype,SNP
64001,486825,0.0309,ORorBETA,Phenotype,SNP
63984,486826,-0.1458,ORorBETA,Phenotype,SNP
63985,486826,-0.0912,ORorBETA,Phenotype,SNP
68,486827,0.0098,ORorBETA,Phenotype,SNP
17367,486828,0.00530947,ORorBETA,Phenotype,SNP
63984,486829,-0.2586,ORorBETA,Phenotype,SNP
63985,486829,-0.1664,ORorBETA,Phenotype,SNP
63986,486829,-0.1145,ORorBETA,Phenotype,SNP
63986,486830,-0.1424,ORorBETA,Phenotype,SNP
63984,486830,-0.2079,ORorBETA,Phenotype,SNP
17367,486831,0.00990311,ORorBETA,Phenotype,SNP
16654,486831,0.0235488,ORorBETA,Phenotype,SNP
63984,486832,0.1825,ORorBETA,Phenotype,SNP
63985,486832,0.1248,ORorBETA,Phenotype,SNP
68,486833,-0.0202,ORorBETA,Phenotype,SNP
17367,486834,-0.0170204,ORorBETA,Phenotype,SNP
16654,486835,-0.0205359,ORorBETA,Phenotype,SNP
5764,486836,0.0131,ORorBETA,Phenotype,SNP
12450,486836,0.0131,ORorBETA,Phenotype,SNP
63985,486837,-0.1145,ORorBETA,Phenotype,SNP
63984,486837,-0.2234,ORorBETA,Phenotype,SNP
16654,486838,0.0214664,ORorBETA,Phenotype,SNP
64096,486839,-0.0126,ORorBETA,Phenotype,SNP
63985,486840,0.1054,ORorBETA,Phenotype,SNP
63984,486840,0.1668,ORorBETA,Phenotype,SNP
17367,486841,0.00630638,ORorBETA,Phenotype,SNP
2326,486842,0.0183,ORorBETA,Phenotype,SNP
68,486842,-0.014,ORorBETA,Phenotype,SNP
63985,486842,0.1571,ORorBETA,Phenotype,SNP
63984,486842,0.2285,ORorBETA,Phenotype,SNP
1709,486842,0.053279109,ORorBETA,Phenotype,SNP
64001,486842,0.0356,ORorBETA,Phenotype,SNP
63984,486843,-0.2453,ORorBETA,Phenotype,SNP
63985,486843,-0.1965,ORorBETA,Phenotype,SNP
17367,486844,0.0108092,ORorBETA,Phenotype,SNP
64001,486845,0.0243,ORorBETA,Phenotype,SNP
63986,486846,-0.1473,ORorBETA,Phenotype,SNP
17367,486847,0.00560147,ORorBETA,Phenotype,SNP
17367,486848,0.00608456,ORorBETA,Phenotype,SNP
63984,486849,-0.2453,ORorBETA,Phenotype,SNP
63985,486849,-0.1981,ORorBETA,Phenotype,SNP
63984,486850,0.1415,ORorBETA,Phenotype,SNP
63985,486850,0.0931,ORorBETA,Phenotype,SNP
17367,486851,-0.00737796,ORorBETA,Phenotype,SNP
2326,486852,-0.0113,ORorBETA,Phenotype,SNP
17367,486853,-0.0100526,ORorBETA,Phenotype,SNP
17367,486854,-0.00918784,ORorBETA,Phenotype,SNP
64001,486854,-0.0303,ORorBETA,Phenotype,SNP
16654,486855,-0.0149869,ORorBETA,Phenotype,SNP
63985,486856,0.1754,ORorBETA,Phenotype,SNP
16761,486857,-0.136,ORorBETA,Phenotype,SNP
63985,486858,0.1237,ORorBETA,Phenotype,SNP
16654,486858,0.011849,ORorBETA,Phenotype,SNP
17367,486859,-0.00797327,ORorBETA,Phenotype,SNP
63986,486860,-0.0974,ORorBETA,Phenotype,SNP
63986,486861,-0.4911,ORorBETA,Phenotype,SNP
17367,486862,0.0231345,ORorBETA,Phenotype,SNP
72,486863,0.0115614,ORorBETA,Phenotype,SNP
64001,486864,0.0246,ORorBETA,Phenotype,SNP
17367,486864,-0.0143786,ORorBETA,Phenotype,SNP
63985,486865,0.1621,ORorBETA,Phenotype,SNP
63984,486865,0.2114,ORorBETA,Phenotype,SNP
16654,486866,-0.0144455,ORorBETA,Phenotype,SNP
68,486867,-0.0192,ORorBETA,Phenotype,SNP
63984,486867,-0.2009,ORorBETA,Phenotype,SNP
63986,486867,-0.1305,ORorBETA,Phenotype,SNP
64474,486867,-0.0079,ORorBETA,Phenotype,SNP
63986,486868,-0.4761,ORorBETA,Phenotype,SNP
16654,486869,0.0235075,ORorBETA,Phenotype,SNP
64096,486869,0.023,ORorBETA,Phenotype,SNP
63985,486869,0.1298,ORorBETA,Phenotype,SNP
72,486870,-0.00950652,ORorBETA,Phenotype,SNP
63985,486871,0.0852,ORorBETA,Phenotype,SNP
19,486872,0.0110244,ORorBETA,Phenotype,SNP
64001,486872,-0.0267,ORorBETA,Phenotype,SNP
68,486872,-0.0123,ORorBETA,Phenotype,SNP
17367,486872,-0.016064,ORorBETA,Phenotype,SNP
64096,486872,0.0124,ORorBETA,Phenotype,SNP
68,486873,-0.0167,ORorBETA,Phenotype,SNP
16654,486874,-0.0143538,ORorBETA,Phenotype,SNP
68,486875,0.0115,ORorBETA,Phenotype,SNP
19,486876,-0.00954879,ORorBETA,Phenotype,SNP
68,486876,-0.0116,ORorBETA,Phenotype,SNP
16654,486877,-0.0140122,ORorBETA,Phenotype,SNP
63984,486878,0.1587,ORorBETA,Phenotype,SNP
63986,486879,0.1225,ORorBETA,Phenotype,SNP
72,486880,-0.025504,ORorBETA,Phenotype,SNP
63985,486881,0.0951,ORorBETA,Phenotype,SNP
68,486882,-0.0211,ORorBETA,Phenotype,SNP
64096,486883,0.0123,ORorBETA,Phenotype,SNP
2326,486884,0.0277,ORorBETA,Phenotype,SNP
63986,486885,0.1058,ORorBETA,Phenotype,SNP
16654,486885,0.0120208,ORorBETA,Phenotype,SNP
64096,486886,0.0123,ORorBETA,Phenotype,SNP
68,486887,-0.0096,ORorBETA,Phenotype,SNP
64096,486888,-0.0124,ORorBETA,Phenotype,SNP
17367,486889,-0.0124282,ORorBETA,Phenotype,SNP
63986,486890,-0.1323,ORorBETA,Phenotype,SNP
68,486890,-0.015,ORorBETA,Phenotype,SNP
63984,486890,-0.2067,ORorBETA,Phenotype,SNP
64474,486890,-0.0097,ORorBETA,Phenotype,SNP
16654,486891,0.0155735,ORorBETA,Phenotype,SNP
16654,486892,-0.0188541,ORorBETA,Phenotype,SNP
16654,486893,0.0125573,ORorBETA,Phenotype,SNP
63985,486894,0.1207,ORorBETA,Phenotype,SNP
17367,486895,0.0243245,ORorBETA,Phenotype,SNP
17367,486896,-0.0132559,ORorBETA,Phenotype,SNP
64001,486896,-0.0244,ORorBETA,Phenotype,SNP
63984,486897,-0.187,ORorBETA,Phenotype,SNP
63985,486898,-0.1187,ORorBETA,Phenotype,SNP
63984,486898,-0.2266,ORorBETA,Phenotype,SNP
63986,486898,-0.1162,ORorBETA,Phenotype,SNP
16654,486899,-0.0254457,ORorBETA,Phenotype,SNP
63986,486900,-0.1252,ORorBETA,Phenotype,SNP
63984,486901,0.2191,ORorBETA,Phenotype,SNP
63985,486901,0.1737,ORorBETA,Phenotype,SNP
17367,486902,-0.00875972,ORorBETA,Phenotype,SNP
19,486903,0.0109135,ORorBETA,Phenotype,SNP
19,486904,0.00842608,ORorBETA,Phenotype,SNP
63984,486905,-0.1435,ORorBETA,Phenotype,SNP
64001,486906,-0.0231,ORorBETA,Phenotype,SNP
68,486907,-0.011,ORorBETA,Phenotype,SNP
17367,486908,-0.0164857,ORorBETA,Phenotype,SNP
72,486908,-0.0116954,ORorBETA,Phenotype,SNP
63986,486909,-0.517,ORorBETA,Phenotype,SNP
63985,486909,0.3088,ORorBETA,Phenotype,SNP
63984,486909,-0.2189,ORorBETA,Phenotype,SNP
17367,486910,0.00696785,ORorBETA,Phenotype,SNP
63984,486911,-0.2075,ORorBETA,Phenotype,SNP
63986,486911,-0.125,ORorBETA,Phenotype,SNP
68,486912,0.0123,ORorBETA,Phenotype,SNP
63984,486913,-0.1465,ORorBETA,Phenotype,SNP
63984,486914,-0.1434,ORorBETA,Phenotype,SNP
17367,486915,0.00619352,ORorBETA,Phenotype,SNP
17367,486916,-0.00906118,ORorBETA,Phenotype,SNP
64001,486916,0.026,ORorBETA,Phenotype,SNP
63986,486917,0.1365,ORorBETA,Phenotype,SNP
63985,486917,0.0925,ORorBETA,Phenotype,SNP
63984,486917,0.2362,ORorBETA,Phenotype,SNP
63984,486918,0.1506,ORorBETA,Phenotype,SNP
63986,486918,0.1235,ORorBETA,Phenotype,SNP
16654,486918,0.0425436,ORorBETA,Phenotype,SNP
17367,486919,-0.0104299,ORorBETA,Phenotype,SNP
63985,486919,0.143,ORorBETA,Phenotype,SNP
63986,486920,-0.485,ORorBETA,Phenotype,SNP
63986,486921,-0.4833,ORorBETA,Phenotype,SNP
72,486922,0.0115223,ORorBETA,Phenotype,SNP
19,486923,-0.00974865,ORorBETA,Phenotype,SNP
17367,486923,-0.0169993,ORorBETA,Phenotype,SNP
68,486923,0.0109,ORorBETA,Phenotype,SNP
19,486924,-0.0107135,ORorBETA,Phenotype,SNP
16654,486925,-0.0142069,ORorBETA,Phenotype,SNP
16654,486926,-0.0142094,ORorBETA,Phenotype,SNP
16761,486927,-0.138,ORorBETA,Phenotype,SNP
68,486927,-0.0148,ORorBETA,Phenotype,SNP
63985,486928,-0.1103,ORorBETA,Phenotype,SNP
63984,486928,-0.1831,ORorBETA,Phenotype,SNP
63986,486929,0.1254,ORorBETA,Phenotype,SNP
63985,486929,0.1353,ORorBETA,Phenotype,SNP
63984,486929,0.258,ORorBETA,Phenotype,SNP
64001,486930,0.0329,ORorBETA,Phenotype,SNP
17367,486930,-0.0275881,ORorBETA,Phenotype,SNP
19,486930,-0.00931335,ORorBETA,Phenotype,SNP
63986,486931,0.4659,ORorBETA,Phenotype,SNP
63984,486931,0.6514,ORorBETA,Phenotype,SNP
72,486932,-0.0357316,ORorBETA,Phenotype,SNP
17367,486933,-0.0131875,ORorBETA,Phenotype,SNP
63984,486933,-0.1941,ORorBETA,Phenotype,SNP
63985,486933,-0.1325,ORorBETA,Phenotype,SNP
17367,486934,0.00981395,ORorBETA,Phenotype,SNP
68,486934,0.0119,ORorBETA,Phenotype,SNP
64001,486935,0.0306,ORorBETA,Phenotype,SNP
19,486935,-0.0090123,ORorBETA,Phenotype,SNP
63984,486936,0.2581,ORorBETA,Phenotype,SNP
63986,486936,0.1255,ORorBETA,Phenotype,SNP
63985,486936,0.1357,ORorBETA,Phenotype,SNP
16654,486937,0.0245285,ORorBETA,Phenotype,SNP
16654,486938,-0.0213274,ORorBETA,Phenotype,SNP
16654,486939,-0.0149835,ORorBETA,Phenotype,SNP
63984,486940,-0.2069,ORorBETA,Phenotype,SNP
63986,486940,-0.1349,ORorBETA,Phenotype,SNP
16654,486941,-0.017984,ORorBETA,Phenotype,SNP
63985,486942,-0.0857,ORorBETA,Phenotype,SNP
17367,486943,-0.0108604,ORorBETA,Phenotype,SNP
63986,486944,-0.1254,ORorBETA,Phenotype,SNP
63985,486945,0.1187,ORorBETA,Phenotype,SNP
63984,486945,0.2618,ORorBETA,Phenotype,SNP
63986,486945,0.1392,ORorBETA,Phenotype,SNP
16654,486946,0.0274565,ORorBETA,Phenotype,SNP
63985,486947,0.1201,ORorBETA,Phenotype,SNP
2326,486948,0.014,ORorBETA,Phenotype,SNP
63984,486949,-0.1447,ORorBETA,Phenotype,SNP
63985,486949,-0.0909,ORorBETA,Phenotype,SNP
17367,486950,0.00583903,ORorBETA,Phenotype,SNP
17367,486951,-0.00847379,ORorBETA,Phenotype,SNP
16654,486952,-0.0120752,ORorBETA,Phenotype,SNP
63986,486953,0.1322,ORorBETA,Phenotype,SNP
17367,486954,-0.00931086,ORorBETA,Phenotype,SNP
64096,486955,-0.0213,ORorBETA,Phenotype,SNP
16654,486955,0.0194018,ORorBETA,Phenotype,SNP
63986,486956,-0.1402,ORorBETA,Phenotype,SNP
19,486956,-0.0115528,ORorBETA,Phenotype,SNP
63984,486956,-0.1986,ORorBETA,Phenotype,SNP
63985,486957,0.1423,ORorBETA,Phenotype,SNP
17367,486957,-0.0102509,ORorBETA,Phenotype,SNP
17367,486958,0.0134426,ORorBETA,Phenotype,SNP
63985,486959,0.0853,ORorBETA,Phenotype,SNP
64096,486960,0.0123,ORorBETA,Phenotype,SNP
16654,486961,0.0278547,ORorBETA,Phenotype,SNP
72,486962,0.00833265,ORorBETA,Phenotype,SNP
16654,486963,0.0183483,ORorBETA,Phenotype,SNP
64096,486963,-0.0211,ORorBETA,Phenotype,SNP
17367,486964,0.00926523,ORorBETA,Phenotype,SNP
16654,486965,0.0142388,ORorBETA,Phenotype,SNP
63984,486965,0.1524,ORorBETA,Phenotype,SNP
63985,486966,-0.083,ORorBETA,Phenotype,SNP
63984,486966,-0.1558,ORorBETA,Phenotype,SNP
19,486967,-0.00978136,ORorBETA,Phenotype,SNP
63986,486968,-0.1421,ORorBETA,Phenotype,SNP
63984,486968,-0.211,ORorBETA,Phenotype,SNP
17367,486969,0.00637894,ORorBETA,Phenotype,SNP
17367,486970,0.00753286,ORorBETA,Phenotype,SNP
64001,486971,-0.0322,ORorBETA,Phenotype,SNP
17367,486971,0.00701369,ORorBETA,Phenotype,SNP
63986,486972,0.1133,ORorBETA,Phenotype,SNP
63985,486972,0.1708,ORorBETA,Phenotype,SNP
63984,486972,0.286,ORorBETA,Phenotype,SNP
17367,486972,0.00751976,ORorBETA,Phenotype,SNP
63986,486973,-0.1443,ORorBETA,Phenotype,SNP
16654,486974,-0.0144993,ORorBETA,Phenotype,SNP
19,486975,-0.0139887,ORorBETA,Phenotype,SNP
72,486976,-0.0235107,ORorBETA,Phenotype,SNP
17367,486976,0.0627277,ORorBETA,Phenotype,SNP
16654,486976,-0.0120564,ORorBETA,Phenotype,SNP
1709,486977,-0.033024852,ORorBETA,Phenotype,SNP
68,486977,-0.0144,ORorBETA,Phenotype,SNP
78232,486977,0.0309795,ORorBETA,Phenotype,SNP
64096,486978,0.0127,ORorBETA,Phenotype,SNP
63985,486979,0.1187,ORorBETA,Phenotype,SNP
2326,486980,0.0206,ORorBETA,Phenotype,SNP
2327,486980,-0.0419406,ORorBETA,Phenotype,SNP
1603,486980,-0.0526889,ORorBETA,Phenotype,SNP
19,486980,0.0135926,ORorBETA,Phenotype,SNP
16654,486980,-0.0193099,ORorBETA,Phenotype,SNP
16654,486981,-0.0120473,ORorBETA,Phenotype,SNP
63985,486982,0.1181,ORorBETA,Phenotype,SNP
17367,486983,0.00729498,ORorBETA,Phenotype,SNP
68,486984,-0.0163,ORorBETA,Phenotype,SNP
64001,486985,0.0399,ORorBETA,Phenotype,SNP
63984,486986,0.2582,ORorBETA,Phenotype,SNP
63985,486986,0.1568,ORorBETA,Phenotype,SNP
16654,486986,-0.0218982,ORorBETA,Phenotype,SNP
63984,486987,0.2699,ORorBETA,Phenotype,SNP
63985,486987,0.1817,ORorBETA,Phenotype,SNP
63985,486988,0.0886,ORorBETA,Phenotype,SNP
17367,486990,0.0420568,ORorBETA,Phenotype,SNP
17367,486991,-0.00811704,ORorBETA,Phenotype,SNP
63984,486992,-0.2009,ORorBETA,Phenotype,SNP
64474,486992,-0.0106,ORorBETA,Phenotype,SNP
68,486992,-0.0149,ORorBETA,Phenotype,SNP
63986,486992,-0.1218,ORorBETA,Phenotype,SNP
17367,486993,0.00622152,ORorBETA,Phenotype,SNP
17367,486994,0.0106538,ORorBETA,Phenotype,SNP
16654,486995,0.0402572,ORorBETA,Phenotype,SNP
63985,486996,0.2007,ORorBETA,Phenotype,SNP
17367,486997,-0.0064264,ORorBETA,Phenotype,SNP
63984,486998,0.1613,ORorBETA,Phenotype,SNP
16654,486999,-0.0141675,ORorBETA,Phenotype,SNP
17367,486999,0.00790009,ORorBETA,Phenotype,SNP
63984,487000,-0.2653,ORorBETA,Phenotype,SNP
63986,487000,-0.1827,ORorBETA,Phenotype,SNP
17367,487001,0.00927914,ORorBETA,Phenotype,SNP
64001,487002,0.0368,ORorBETA,Phenotype,SNP
17367,487003,-0.00670362,ORorBETA,Phenotype,SNP
16654,487004,0.0219873,ORorBETA,Phenotype,SNP
63986,487005,-0.4406,ORorBETA,Phenotype,SNP
63984,487006,-0.2149,ORorBETA,Phenotype,SNP
63986,487006,-0.5148,ORorBETA,Phenotype,SNP
63985,487006,0.3098,ORorBETA,Phenotype,SNP
16654,487007,0.014139,ORorBETA,Phenotype,SNP
63984,487008,0.19,ORorBETA,Phenotype,SNP
63985,487008,0.1413,ORorBETA,Phenotype,SNP
63985,487009,-0.1138,ORorBETA,Phenotype,SNP
63986,487010,-0.1484,ORorBETA,Phenotype,SNP
17367,487011,-0.00582177,ORorBETA,Phenotype,SNP
19,487011,0.00993196,ORorBETA,Phenotype,SNP
16654,487011,0.011896,ORorBETA,Phenotype,SNP
2341,487011,0.0281,ORorBETA,Phenotype,SNP
68,487012,0.0099,ORorBETA,Phenotype,SNP
63984,487013,0.2777,ORorBETA,Phenotype,SNP
63986,487013,0.1516,ORorBETA,Phenotype,SNP
63985,487013,0.1332,ORorBETA,Phenotype,SNP
17367,487014,0.00776634,ORorBETA,Phenotype,SNP
63984,487015,-0.2313,ORorBETA,Phenotype,SNP
63986,487015,-0.5229,ORorBETA,Phenotype,SNP
63985,487015,0.3047,ORorBETA,Phenotype,SNP
63984,487016,-0.1349,ORorBETA,Phenotype,SNP
17367,487017,-0.028656,ORorBETA,Phenotype,SNP
19,487017,-0.0101405,ORorBETA,Phenotype,SNP
64001,487017,-0.033,ORorBETA,Phenotype,SNP
68,487017,-0.0162,ORorBETA,Phenotype,SNP
63986,487018,-0.5046,ORorBETA,Phenotype,SNP
16654,487019,0.0127702,ORorBETA,Phenotype,SNP
63986,487020,-0.1493,ORorBETA,Phenotype,SNP
19,487020,0.00940393,ORorBETA,Phenotype,SNP
17367,487020,-0.00770495,ORorBETA,Phenotype,SNP
63986,487021,-0.1424,ORorBETA,Phenotype,SNP
63984,487021,-0.2079,ORorBETA,Phenotype,SNP
17367,487022,0.0105789,ORorBETA,Phenotype,SNP
63984,487023,0.2656,ORorBETA,Phenotype,SNP
63985,487023,0.1885,ORorBETA,Phenotype,SNP
17367,487024,-0.00724844,ORorBETA,Phenotype,SNP
17367,487025,0.0128219,ORorBETA,Phenotype,SNP
64096,487026,-0.0122,ORorBETA,Phenotype,SNP
63986,487027,-0.1477,ORorBETA,Phenotype,SNP
63986,487028,0.1509,ORorBETA,Phenotype,SNP
17367,487029,0.0138197,ORorBETA,Phenotype,SNP
63985,487030,0.1206,ORorBETA,Phenotype,SNP
63984,487030,0.1892,ORorBETA,Phenotype,SNP
2326,487031,0.0127,ORorBETA,Phenotype,SNP
68,487031,-0.0132,ORorBETA,Phenotype,SNP
107241,487032,-2.86832,ORorBETA,Phenotype,SNP
64096,487033,-0.0131,ORorBETA,Phenotype,SNP
17367,487034,0.00583239,ORorBETA,Phenotype,SNP
17367,487035,0.0443809,ORorBETA,Phenotype,SNP
72,487035,0.0185416,ORorBETA,Phenotype,SNP
63986,487036,0.1361,ORorBETA,Phenotype,SNP
63984,487037,0.379,ORorBETA,Phenotype,SNP
63986,487037,0.2622,ORorBETA,Phenotype,SNP
63985,487038,0.0919,ORorBETA,Phenotype,SNP
63984,487039,0.6546,ORorBETA,Phenotype,SNP
63986,487039,0.4694,ORorBETA,Phenotype,SNP
17367,487040,0.0145922,ORorBETA,Phenotype,SNP
16654,487041,-0.0195032,ORorBETA,Phenotype,SNP
17367,487041,0.00790077,ORorBETA,Phenotype,SNP
63986,487042,-0.1333,ORorBETA,Phenotype,SNP
17367,487043,0.0249401,ORorBETA,Phenotype,SNP
17367,487044,0.00606852,ORorBETA,Phenotype,SNP
63985,487045,-0.1317,ORorBETA,Phenotype,SNP
63984,487045,-0.1632,ORorBETA,Phenotype,SNP
63985,487046,-0.0924,ORorBETA,Phenotype,SNP
63984,487046,-0.144,ORorBETA,Phenotype,SNP
17367,487047,-0.00795799,ORorBETA,Phenotype,SNP
63984,487048,0.1864,ORorBETA,Phenotype,SNP
63986,487048,0.1128,ORorBETA,Phenotype,SNP
63984,487049,-0.1469,ORorBETA,Phenotype,SNP
64096,487050,0.0116,ORorBETA,Phenotype,SNP
78232,487051,0.0299371,ORorBETA,Phenotype,SNP
68,487051,0.0169,ORorBETA,Phenotype,SNP
68,487052,0.0118,ORorBETA,Phenotype,SNP
68,487053,-0.0142,ORorBETA,Phenotype,SNP
1709,487054,-0.032133781,ORorBETA,Phenotype,SNP
64001,487055,0.0244,ORorBETA,Phenotype,SNP
17367,487055,-0.0133318,ORorBETA,Phenotype,SNP
72,487056,-0.0100823,ORorBETA,Phenotype,SNP
63985,487057,0.3054,ORorBETA,Phenotype,SNP
63986,487057,-0.5227,ORorBETA,Phenotype,SNP
63984,487057,-0.2304,ORorBETA,Phenotype,SNP
16654,487058,0.0142756,ORorBETA,Phenotype,SNP
17367,487059,-0.00872889,ORorBETA,Phenotype,SNP
17367,487060,0.00863625,ORorBETA,Phenotype,SNP
63984,487061,-0.1869,ORorBETA,Phenotype,SNP
72,487062,0.0187148,ORorBETA,Phenotype,SNP
63985,487063,0.0853,ORorBETA,Phenotype,SNP
72,487064,-0.0209933,ORorBETA,Phenotype,SNP
17367,487065,-0.0118884,ORorBETA,Phenotype,SNP
16654,487066,-0.0155968,ORorBETA,Phenotype,SNP
17367,487067,0.0083669,ORorBETA,Phenotype,SNP
63984,487067,0.2566,ORorBETA,Phenotype,SNP
63985,487067,0.2082,ORorBETA,Phenotype,SNP
17367,487068,-0.0167328,ORorBETA,Phenotype,SNP
63985,487069,0.141,ORorBETA,Phenotype,SNP
63984,487069,0.2054,ORorBETA,Phenotype,SNP
17367,487070,-0.00600992,ORorBETA,Phenotype,SNP
