FromID,ToID,Relation_value,Relation_type,FromType,ToType
12788,25331,0.195105898522074,ORorBETA,Phenotype,SNP
21477,25339,0.195,ORorBETA,Phenotype,SNP
12788,23000,0.194845564894414,ORorBETA,Phenotype,SNP
17054,17890,0.19477,ORorBETA,Phenotype,SNP
16523,18228,0.1942417,ORorBETA,Phenotype,SNP
16266,16267,0.193,ORorBETA,Phenotype,SNP
21477,24627,0.1927,ORorBETA,Phenotype,SNP
19554,19555,0.1921,ORorBETA,Phenotype,SNP
20997,20998,0.1915,ORorBETA,Phenotype,SNP
21477,23423,0.1912,ORorBETA,Phenotype,SNP
21062,21063,0.191186,ORorBETA,Phenotype,SNP
19991,19992,0.191,ORorBETA,Phenotype,SNP
18881,18882,0.191,ORorBETA,Phenotype,SNP
17656,20458,0.1907773,ORorBETA,Phenotype,SNP
21477,23809,0.1906,ORorBETA,Phenotype,SNP
21468,21701,0.1905,ORorBETA,Phenotype,SNP
21468,22636,0.19,ORorBETA,Phenotype,SNP
16268,16269,0.19,ORorBETA,Phenotype,SNP
17981,17820,0.19,ORorBETA,Phenotype,SNP
16352,16353,0.189663,ORorBETA,Phenotype,SNP
16243,19424,0.1894,ORorBETA,Phenotype,SNP
18380,18381,0.189,ORorBETA,Phenotype,SNP
20090,20091,0.188909,ORorBETA,Phenotype,SNP
21477,24344,0.1884,ORorBETA,Phenotype,SNP
20089,17820,0.18791,ORorBETA,Phenotype,SNP
16091,16092,0.187908,ORorBETA,Phenotype,SNP
21468,25448,0.1879,ORorBETA,Phenotype,SNP
21468,21649,0.1878,ORorBETA,Phenotype,SNP
16468,16469,0.187749,ORorBETA,Phenotype,SNP
16210,17721,0.1877004,ORorBETA,Phenotype,SNP
21477,24325,0.1876,ORorBETA,Phenotype,SNP
19362,19363,0.1872,ORorBETA,Phenotype,SNP
21468,23898,0.1871,ORorBETA,Phenotype,SNP
16785,18902,0.18644,ORorBETA,Phenotype,SNP
21468,21689,0.1862,ORorBETA,Phenotype,SNP
16640,16641,0.186,ORorBETA,Phenotype,SNP
16086,18235,0.186,ORorBETA,Phenotype,SNP
21477,22084,0.1857,ORorBETA,Phenotype,SNP
16243,17914,0.1853,ORorBETA,Phenotype,SNP
19165,19166,0.185224,ORorBETA,Phenotype,SNP
16928,16929,0.1848,ORorBETA,Phenotype,SNP
12788,23202,0.184318114683627,ORorBETA,Phenotype,SNP
12788,23150,0.183756594235719,ORorBETA,Phenotype,SNP
21468,22316,0.1836,ORorBETA,Phenotype,SNP
20408,20409,0.183,ORorBETA,Phenotype,SNP
21477,25359,0.1828,ORorBETA,Phenotype,SNP
21488,23063,0.1828,ORorBETA,Phenotype,SNP
21468,24911,0.1828,ORorBETA,Phenotype,SNP
17257,18304,0.182,ORorBETA,Phenotype,SNP
21468,21963,0.1819,ORorBETA,Phenotype,SNP
21488,24415,0.1818,ORorBETA,Phenotype,SNP
21468,24421,0.1816,ORorBETA,Phenotype,SNP
19586,19587,0.181591,ORorBETA,Phenotype,SNP
12788,23658,0.181333993493951,ORorBETA,Phenotype,SNP
21477,25174,0.1813,ORorBETA,Phenotype,SNP
20295,20296,0.181,ORorBETA,Phenotype,SNP
21468,23439,0.1808,ORorBETA,Phenotype,SNP
16103,20556,0.18075082,ORorBETA,Phenotype,SNP
21488,23964,0.1807,ORorBETA,Phenotype,SNP
21488,24087,0.1807,ORorBETA,Phenotype,SNP
21059,18304,0.18,ORorBETA,Phenotype,SNP
21468,22257,0.18,ORorBETA,Phenotype,SNP
16270,18732,0.17954,ORorBETA,Phenotype,SNP
21488,24863,0.1794,ORorBETA,Phenotype,SNP
16103,21182,0.1793,ORorBETA,Phenotype,SNP
21477,21495,0.1793,ORorBETA,Phenotype,SNP
21477,23137,0.1791,ORorBETA,Phenotype,SNP
12788,24711,0.179007473851963,ORorBETA,Phenotype,SNP
18300,18301,0.179,ORorBETA,Phenotype,SNP
21468,22923,0.1789,ORorBETA,Phenotype,SNP
21477,21923,0.1788,ORorBETA,Phenotype,SNP
21468,24762,0.1787,ORorBETA,Phenotype,SNP
21477,23774,0.1786,ORorBETA,Phenotype,SNP
20514,20515,0.178,ORorBETA,Phenotype,SNP
21477,23309,0.178,ORorBETA,Phenotype,SNP
18002,18003,0.1779,ORorBETA,Phenotype,SNP
16103,21077,0.1777,ORorBETA,Phenotype,SNP
21468,25027,0.1774,ORorBETA,Phenotype,SNP
16346,16347,0.1765,ORorBETA,Phenotype,SNP
21477,24460,0.1763,ORorBETA,Phenotype,SNP
16243,16244,0.1762,ORorBETA,Phenotype,SNP
21477,21550,0.1762,ORorBETA,Phenotype,SNP
19667,19668,0.176,ORorBETA,Phenotype,SNP
21477,23372,0.1754,ORorBETA,Phenotype,SNP
18193,18194,0.1752,ORorBETA,Phenotype,SNP
21477,21557,0.1752,ORorBETA,Phenotype,SNP
17966,17980,0.17512219,ORorBETA,Phenotype,SNP
16103,17409,0.17506155,ORorBETA,Phenotype,SNP
16446,16447,0.175,ORorBETA,Phenotype,SNP
16886,16887,0.1749,ORorBETA,Phenotype,SNP
19701,19702,0.1745,ORorBETA,Phenotype,SNP
17660,17661,0.1742,ORorBETA,Phenotype,SNP
21468,21950,0.1741,ORorBETA,Phenotype,SNP
12788,24829,0.173722357660574,ORorBETA,Phenotype,SNP
12788,21654,0.173492658736463,ORorBETA,Phenotype,SNP
20065,20066,0.173468,ORorBETA,Phenotype,SNP
21477,24556,0.1733,ORorBETA,Phenotype,SNP
12788,23710,0.173140897752388,ORorBETA,Phenotype,SNP
21477,23352,0.1729,ORorBETA,Phenotype,SNP
21188,21359,0.1727,ORorBETA,Phenotype,SNP
21488,24855,0.1725,ORorBETA,Phenotype,SNP
16086,17224,0.172365,ORorBETA,Phenotype,SNP
17436,17437,0.17233515,ORorBETA,Phenotype,SNP
17454,17455,0.1721,ORorBETA,Phenotype,SNP
18210,18211,0.172,ORorBETA,Phenotype,SNP
21488,24851,0.1719,ORorBETA,Phenotype,SNP
18970,18971,0.171755,ORorBETA,Phenotype,SNP
16419,16420,0.171606,ORorBETA,Phenotype,SNP
3682,24546,0.1716,ORorBETA,Phenotype,SNP
21488,24854,0.1715,ORorBETA,Phenotype,SNP
21477,24783,0.1714,ORorBETA,Phenotype,SNP
21488,25173,0.1714,ORorBETA,Phenotype,SNP
21488,24857,0.1714,ORorBETA,Phenotype,SNP
17199,17200,0.1713,ORorBETA,Phenotype,SNP
16643,18138,0.1712,ORorBETA,Phenotype,SNP
18977,18978,0.171,ORorBETA,Phenotype,SNP
16658,16670,0.1707,ORorBETA,Phenotype,SNP
16262,17602,0.1705929,ORorBETA,Phenotype,SNP
12788,23914,0.170300946548046,ORorBETA,Phenotype,SNP
21477,25408,0.1702,ORorBETA,Phenotype,SNP
16405,16516,0.17,ORorBETA,Phenotype,SNP
16366,19470,0.17,ORorBETA,Phenotype,SNP
16495,16496,0.17,ORorBETA,Phenotype,SNP
19928,17820,0.17,ORorBETA,Phenotype,SNP
16171,19859,0.17,ORorBETA,Phenotype,SNP
21488,22828,0.1698,ORorBETA,Phenotype,SNP
19800,19801,0.169651,ORorBETA,Phenotype,SNP
21468,21939,0.1695,ORorBETA,Phenotype,SNP
21488,22827,0.1694,ORorBETA,Phenotype,SNP
21488,24932,0.1692,ORorBETA,Phenotype,SNP
21488,24400,0.1692,ORorBETA,Phenotype,SNP
21488,22826,0.1691,ORorBETA,Phenotype,SNP
21468,21871,0.1691,ORorBETA,Phenotype,SNP
12788,25053,0.169086100871135,ORorBETA,Phenotype,SNP
21488,23056,0.169,ORorBETA,Phenotype,SNP
21488,23057,0.1689,ORorBETA,Phenotype,SNP
21488,23998,0.1688,ORorBETA,Phenotype,SNP
21488,24039,0.1688,ORorBETA,Phenotype,SNP
21488,23053,0.1688,ORorBETA,Phenotype,SNP
21488,24346,0.1688,ORorBETA,Phenotype,SNP
21488,24860,0.1688,ORorBETA,Phenotype,SNP
21488,24862,0.1687,ORorBETA,Phenotype,SNP
21488,24861,0.1687,ORorBETA,Phenotype,SNP
21488,23054,0.1687,ORorBETA,Phenotype,SNP
18879,18880,0.168655,ORorBETA,Phenotype,SNP
21468,25427,0.1686,ORorBETA,Phenotype,SNP
21488,22948,0.1686,ORorBETA,Phenotype,SNP
21477,24224,0.1683,ORorBETA,Phenotype,SNP
21488,23052,0.1683,ORorBETA,Phenotype,SNP
21613,24440,0.1683,ORorBETA,Phenotype,SNP
21488,23059,0.1683,ORorBETA,Phenotype,SNP
17326,17327,0.1679786,ORorBETA,Phenotype,SNP
21477,24777,0.1678,ORorBETA,Phenotype,SNP
21613,23944,0.1678,ORorBETA,Phenotype,SNP
21613,22055,0.1677,ORorBETA,Phenotype,SNP
21468,22365,0.1676,ORorBETA,Phenotype,SNP
21468,24110,0.1674,ORorBETA,Phenotype,SNP
3682,22125,0.1672,ORorBETA,Phenotype,SNP
16627,17585,0.167,ORorBETA,Phenotype,SNP
18342,18755,0.166823,ORorBETA,Phenotype,SNP
16533,18492,0.1668,ORorBETA,Phenotype,SNP
18855,18785,0.166575,ORorBETA,Phenotype,SNP
21477,22094,0.1665,ORorBETA,Phenotype,SNP
21477,25127,0.1663,ORorBETA,Phenotype,SNP
18711,18712,0.166237,ORorBETA,Phenotype,SNP
16243,16607,0.1661,ORorBETA,Phenotype,SNP
16415,19441,0.166,ORorBETA,Phenotype,SNP
20951,20952,0.166,ORorBETA,Phenotype,SNP
18064,18016,0.16575564,ORorBETA,Phenotype,SNP
21468,23159,0.1657,ORorBETA,Phenotype,SNP
21468,21757,0.1653,ORorBETA,Phenotype,SNP
16627,16628,0.165,ORorBETA,Phenotype,SNP
18027,19508,0.1646,ORorBETA,Phenotype,SNP
2341,20409,0.1641,ORorBETA,Phenotype,SNP
21613,24950,0.1639,ORorBETA,Phenotype,SNP
21468,23512,0.1638,ORorBETA,Phenotype,SNP
21477,19006,0.1634,ORorBETA,Phenotype,SNP
20001,20002,0.1633,ORorBETA,Phenotype,SNP
21613,22245,0.1633,ORorBETA,Phenotype,SNP
19716,19717,0.163101,ORorBETA,Phenotype,SNP
20300,20301,0.163061,ORorBETA,Phenotype,SNP
21477,25304,0.163,ORorBETA,Phenotype,SNP
21613,24052,0.1629,ORorBETA,Phenotype,SNP
21477,24267,0.1627,ORorBETA,Phenotype,SNP
18686,18687,0.162689,ORorBETA,Phenotype,SNP
21613,24042,0.1625,ORorBETA,Phenotype,SNP
20680,20681,0.162344,ORorBETA,Phenotype,SNP
17046,19347,0.162,ORorBETA,Phenotype,SNP
21613,24580,0.1619,ORorBETA,Phenotype,SNP
21468,24215,0.1617,ORorBETA,Phenotype,SNP
17190,17191,0.1614983,ORorBETA,Phenotype,SNP
16493,18215,0.16134,ORorBETA,Phenotype,SNP
2341,24329,0.1613,ORorBETA,Phenotype,SNP
21477,23542,0.1611,ORorBETA,Phenotype,SNP
21023,21024,0.161,ORorBETA,Phenotype,SNP
21477,24166,0.1609,ORorBETA,Phenotype,SNP
21613,22249,0.1607,ORorBETA,Phenotype,SNP
21613,22244,0.1606,ORorBETA,Phenotype,SNP
12788,23024,0.16053971484337,ORorBETA,Phenotype,SNP
19213,19214,0.16,ORorBETA,Phenotype,SNP
20552,20553,0.16,ORorBETA,Phenotype,SNP
20848,20849,0.16,ORorBETA,Phenotype,SNP
16938,16939,0.16,ORorBETA,Phenotype,SNP
21613,24173,0.16,ORorBETA,Phenotype,SNP
18280,20311,0.16,ORorBETA,Phenotype,SNP
19769,19770,0.16,ORorBETA,Phenotype,SNP
18147,18148,0.16,ORorBETA,Phenotype,SNP
19258,19259,0.16,ORorBETA,Phenotype,SNP
18176,18177,0.16,ORorBETA,Phenotype,SNP
21468,24799,0.16,ORorBETA,Phenotype,SNP
20141,20142,0.15964,ORorBETA,Phenotype,SNP
21477,24083,0.1592,ORorBETA,Phenotype,SNP
17931,17932,0.159,ORorBETA,Phenotype,SNP
21613,24011,0.1589,ORorBETA,Phenotype,SNP
20815,20816,0.158895,ORorBETA,Phenotype,SNP
21613,24568,0.1587,ORorBETA,Phenotype,SNP
12788,23151,0.158669366275571,ORorBETA,Phenotype,SNP
21468,24635,0.1581,ORorBETA,Phenotype,SNP
21613,24177,0.158,ORorBETA,Phenotype,SNP
12788,23575,0.157418981060189,ORorBETA,Phenotype,SNP
12788,22982,0.157315045949645,ORorBETA,Phenotype,SNP
21468,21987,0.1572,ORorBETA,Phenotype,SNP
18784,18785,0.157198,ORorBETA,Phenotype,SNP
19467,19411,0.157,ORorBETA,Phenotype,SNP
21613,24172,0.1568,ORorBETA,Phenotype,SNP
21468,23799,0.1566,ORorBETA,Phenotype,SNP
16243,18386,0.1563,ORorBETA,Phenotype,SNP
20669,20670,0.156054,ORorBETA,Phenotype,SNP
19703,19704,0.156,ORorBETA,Phenotype,SNP
16766,16767,0.1558507,ORorBETA,Phenotype,SNP
19976,16184,0.155764,ORorBETA,Phenotype,SNP
19263,19264,0.155521,ORorBETA,Phenotype,SNP
21477,24365,0.1555,ORorBETA,Phenotype,SNP
21477,23300,0.1554,ORorBETA,Phenotype,SNP
21477,21809,0.1551,ORorBETA,Phenotype,SNP
20336,18379,0.155,ORorBETA,Phenotype,SNP
20080,19965,0.155,ORorBETA,Phenotype,SNP
2341,25021,0.1547,ORorBETA,Phenotype,SNP
21477,22993,0.1546,ORorBETA,Phenotype,SNP
19966,19967,0.154499,ORorBETA,Phenotype,SNP
17447,17448,0.154415,ORorBETA,Phenotype,SNP
17544,17898,0.15438877,ORorBETA,Phenotype,SNP
21468,21793,0.1541,ORorBETA,Phenotype,SNP
18248,20852,0.154089,ORorBETA,Phenotype,SNP
16999,16939,0.154,ORorBETA,Phenotype,SNP
21613,22131,0.1539,ORorBETA,Phenotype,SNP
19091,19092,0.1539,ORorBETA,Phenotype,SNP
1709,24502,0.15351116,ORorBETA,Phenotype,SNP
21477,21682,0.1535,ORorBETA,Phenotype,SNP
17807,16184,0.153322,ORorBETA,Phenotype,SNP
21477,23084,0.1532,ORorBETA,Phenotype,SNP
16654,20914,0.1527,ORorBETA,Phenotype,SNP
21468,25167,0.1526,ORorBETA,Phenotype,SNP
18360,18873,0.1521054,ORorBETA,Phenotype,SNP
17317,20649,0.1519,ORorBETA,Phenotype,SNP
21468,22468,0.1519,ORorBETA,Phenotype,SNP
21468,21500,0.1514,ORorBETA,Phenotype,SNP
18724,18725,0.1513,ORorBETA,Phenotype,SNP
21477,23299,0.1504,ORorBETA,Phenotype,SNP
18930,20777,0.150231,ORorBETA,Phenotype,SNP
20476,20477,0.15,ORorBETA,Phenotype,SNP
20483,18245,0.15,ORorBETA,Phenotype,SNP
19989,19990,0.15,ORorBETA,Phenotype,SNP
16103,17380,0.14990868,ORorBETA,Phenotype,SNP
12788,23306,0.149890298833057,ORorBETA,Phenotype,SNP
21477,24303,0.1498,ORorBETA,Phenotype,SNP
16243,17276,0.1496,ORorBETA,Phenotype,SNP
21468,25476,0.1496,ORorBETA,Phenotype,SNP
20413,20414,0.149423,ORorBETA,Phenotype,SNP
16665,16666,0.149391,ORorBETA,Phenotype,SNP
12788,25318,0.149366360901814,ORorBETA,Phenotype,SNP
18070,18071,0.149,ORorBETA,Phenotype,SNP
18170,18073,0.149,ORorBETA,Phenotype,SNP
20484,20485,0.149,ORorBETA,Phenotype,SNP
12788,25360,0.148614577403979,ORorBETA,Phenotype,SNP
21057,21055,0.1483,ORorBETA,Phenotype,SNP
21613,23946,0.1482,ORorBETA,Phenotype,SNP
18126,18127,0.148,ORorBETA,Phenotype,SNP
20486,20487,0.148,ORorBETA,Phenotype,SNP
21468,25374,0.1476,ORorBETA,Phenotype,SNP
16194,17801,0.147231,ORorBETA,Phenotype,SNP
18672,16441,0.147194,ORorBETA,Phenotype,SNP
21188,21338,0.1471,ORorBETA,Phenotype,SNP
21468,24749,0.147,ORorBETA,Phenotype,SNP
18793,18794,0.147,ORorBETA,Phenotype,SNP
20141,20790,0.14694,ORorBETA,Phenotype,SNP
21779,22080,0.146501,ORorBETA,Phenotype,SNP
21477,24239,0.146,ORorBETA,Phenotype,SNP
16728,16729,0.146,ORorBETA,Phenotype,SNP
21468,24688,0.146,ORorBETA,Phenotype,SNP
18751,18752,0.146,ORorBETA,Phenotype,SNP
21468,22870,0.1449,ORorBETA,Phenotype,SNP
16943,18642,0.1446,ORorBETA,Phenotype,SNP
21613,23792,0.1445,ORorBETA,Phenotype,SNP
16281,20715,0.1443,ORorBETA,Phenotype,SNP
18913,18914,0.1441,ORorBETA,Phenotype,SNP
19422,19576,0.144,ORorBETA,Phenotype,SNP
21613,22939,0.144,ORorBETA,Phenotype,SNP
16243,16866,0.144,ORorBETA,Phenotype,SNP
16388,16389,0.144,ORorBETA,Phenotype,SNP
12788,23662,0.143850113462982,ORorBETA,Phenotype,SNP
18826,18822,0.1436,ORorBETA,Phenotype,SNP
21477,23020,0.1436,ORorBETA,Phenotype,SNP
21613,23767,0.1432,ORorBETA,Phenotype,SNP
21468,21656,0.1431,ORorBETA,Phenotype,SNP
21477,25144,0.1426,ORorBETA,Phenotype,SNP
21468,21657,0.1411,ORorBETA,Phenotype,SNP
20867,20868,0.141,ORorBETA,Phenotype,SNP
18677,16441,0.141,ORorBETA,Phenotype,SNP
21468,21854,0.1409,ORorBETA,Phenotype,SNP
12788,23883,0.140067931499299,ORorBETA,Phenotype,SNP
17456,17457,0.140065,ORorBETA,Phenotype,SNP
16879,16880,0.14,ORorBETA,Phenotype,SNP
19594,17331,0.14,ORorBETA,Phenotype,SNP
19088,19089,0.14,ORorBETA,Phenotype,SNP
18690,19461,0.13999,ORorBETA,Phenotype,SNP
18188,18189,0.13964,ORorBETA,Phenotype,SNP
21468,24872,0.1396,ORorBETA,Phenotype,SNP
17269,17270,0.13952,ORorBETA,Phenotype,SNP
18154,18155,0.139356,ORorBETA,Phenotype,SNP
12788,23357,0.138762250513528,ORorBETA,Phenotype,SNP
19836,19837,0.137806,ORorBETA,Phenotype,SNP
19676,17457,0.137692,ORorBETA,Phenotype,SNP
21468,21469,0.1376,ORorBETA,Phenotype,SNP
16243,19443,0.1373,ORorBETA,Phenotype,SNP
16654,21005,0.137,ORorBETA,Phenotype,SNP
18762,18763,0.137,ORorBETA,Phenotype,SNP
5360,23069,0.1367,ORorBETA,Phenotype,SNP
21482,23069,0.1367,ORorBETA,Phenotype,SNP
21468,21697,0.1367,ORorBETA,Phenotype,SNP
20456,20457,0.1363,ORorBETA,Phenotype,SNP
20273,20274,0.1362,ORorBETA,Phenotype,SNP
21468,25497,0.1359,ORorBETA,Phenotype,SNP
17556,20729,0.1357,ORorBETA,Phenotype,SNP
19481,19482,0.1354,ORorBETA,Phenotype,SNP
19601,19602,0.135,ORorBETA,Phenotype,SNP
21468,24795,0.1342,ORorBETA,Phenotype,SNP
16835,16836,0.134,ORorBETA,Phenotype,SNP
19422,19423,0.134,ORorBETA,Phenotype,SNP
19660,17435,0.133955,ORorBETA,Phenotype,SNP
17830,17831,0.1339,ORorBETA,Phenotype,SNP
20706,20707,0.133754,ORorBETA,Phenotype,SNP
2341,21878,0.1337,ORorBETA,Phenotype,SNP
19563,17457,0.133429,ORorBETA,Phenotype,SNP
21503,23588,0.1331,ORorBETA,Phenotype,SNP
21468,25040,0.133,ORorBETA,Phenotype,SNP
16405,19951,0.133,ORorBETA,Phenotype,SNP
12788,22074,0.132602934244557,ORorBETA,Phenotype,SNP
20071,20072,0.132462,ORorBETA,Phenotype,SNP
21468,23803,0.1322,ORorBETA,Phenotype,SNP
16086,18241,0.132,ORorBETA,Phenotype,SNP
20165,20128,0.131964,ORorBETA,Phenotype,SNP
16284,16429,0.1319,ORorBETA,Phenotype,SNP
21468,22500,0.1319,ORorBETA,Phenotype,SNP
21468,23535,0.1316,ORorBETA,Phenotype,SNP
21468,23311,0.1304,ORorBETA,Phenotype,SNP
16401,17677,0.13,ORorBETA,Phenotype,SNP
19771,19772,0.13,ORorBETA,Phenotype,SNP
16221,18491,0.13,ORorBETA,Phenotype,SNP
19590,19591,0.13,ORorBETA,Phenotype,SNP
20318,20319,0.13,ORorBETA,Phenotype,SNP
17384,18441,0.13,ORorBETA,Phenotype,SNP
16262,20663,0.129498,ORorBETA,Phenotype,SNP
16808,16809,0.129384,ORorBETA,Phenotype,SNP
19502,19503,0.129118,ORorBETA,Phenotype,SNP
1709,18020,0.1291,ORorBETA,Phenotype,SNP
20836,20837,0.129,ORorBETA,Phenotype,SNP
16255,18235,0.129,ORorBETA,Phenotype,SNP
19604,19605,0.1288,ORorBETA,Phenotype,SNP
12788,23249,0.12870146364192,ORorBETA,Phenotype,SNP
18621,18622,0.1286,ORorBETA,Phenotype,SNP
21188,17665,0.1285,ORorBETA,Phenotype,SNP
21468,24514,0.1285,ORorBETA,Phenotype,SNP
17767,18498,0.128333,ORorBETA,Phenotype,SNP
16785,17629,0.1281,ORorBETA,Phenotype,SNP
19108,19109,0.128,ORorBETA,Phenotype,SNP
17362,19763,0.128,ORorBETA,Phenotype,SNP
17284,17285,0.127982,ORorBETA,Phenotype,SNP
16077,16079,0.127741,ORorBETA,Phenotype,SNP
17515,17615,0.12755,ORorBETA,Phenotype,SNP
21468,23307,0.1273,ORorBETA,Phenotype,SNP
16776,16777,0.12722953,ORorBETA,Phenotype,SNP
19510,19511,0.127223,ORorBETA,Phenotype,SNP
17113,18956,0.1268218,ORorBETA,Phenotype,SNP
19390,19347,0.1267,ORorBETA,Phenotype,SNP
17134,17135,0.126517,ORorBETA,Phenotype,SNP
17656,17657,0.1263243,ORorBETA,Phenotype,SNP
18727,19527,0.126,ORorBETA,Phenotype,SNP
20964,20965,0.12578066,ORorBETA,Phenotype,SNP
16264,17247,0.1257,ORorBETA,Phenotype,SNP
18666,16418,0.125586,ORorBETA,Phenotype,SNP
17115,17116,0.1254,ORorBETA,Phenotype,SNP
19239,18399,0.1253,ORorBETA,Phenotype,SNP
19530,19531,0.125246,ORorBETA,Phenotype,SNP
20658,20659,0.1252,ORorBETA,Phenotype,SNP
16103,19095,0.1249,ORorBETA,Phenotype,SNP
2341,24616,0.1248,ORorBETA,Phenotype,SNP
18248,20471,0.12474,ORorBETA,Phenotype,SNP
12788,21548,0.124478626647786,ORorBETA,Phenotype,SNP
20418,20419,0.124,ORorBETA,Phenotype,SNP
19506,19507,0.123902,ORorBETA,Phenotype,SNP
16425,16426,0.123575,ORorBETA,Phenotype,SNP
21613,24590,0.1235,ORorBETA,Phenotype,SNP
12788,22940,0.123348811401863,ORorBETA,Phenotype,SNP
19044,19045,0.123303,ORorBETA,Phenotype,SNP
21613,24954,0.1233,ORorBETA,Phenotype,SNP
16348,16349,0.123,ORorBETA,Phenotype,SNP
21992,16184,0.122803,ORorBETA,Phenotype,SNP
16243,20269,0.1227,ORorBETA,Phenotype,SNP
16198,16199,0.122697,ORorBETA,Phenotype,SNP
16243,17737,0.122,ORorBETA,Phenotype,SNP
16319,16320,0.121991,ORorBETA,Phenotype,SNP
17816,17817,0.1219381,ORorBETA,Phenotype,SNP
16519,16429,0.1219,ORorBETA,Phenotype,SNP
16603,20185,0.12166,ORorBETA,Phenotype,SNP
16243,18312,0.1216,ORorBETA,Phenotype,SNP
17277,18583,0.1213,ORorBETA,Phenotype,SNP
19978,19979,0.121272,ORorBETA,Phenotype,SNP
17757,17758,0.121,ORorBETA,Phenotype,SNP
17819,17820,0.12089,ORorBETA,Phenotype,SNP
18362,18363,0.1206,ORorBETA,Phenotype,SNP
16080,17832,0.12051,ORorBETA,Phenotype,SNP
21463,18021,0.12051,ORorBETA,Phenotype,SNP
17916,16184,0.120224,ORorBETA,Phenotype,SNP
2341,25366,0.1201,ORorBETA,Phenotype,SNP
16183,16184,0.120043,ORorBETA,Phenotype,SNP
20481,20482,0.12,ORorBETA,Phenotype,SNP
16311,16312,0.12,ORorBETA,Phenotype,SNP
16470,17438,0.12,ORorBETA,Phenotype,SNP
1709,23722,0.11999334,ORorBETA,Phenotype,SNP
17233,17234,0.119813,ORorBETA,Phenotype,SNP
16405,19097,0.1198,ORorBETA,Phenotype,SNP
16313,16314,0.119679,ORorBETA,Phenotype,SNP
16922,16923,0.11928595,ORorBETA,Phenotype,SNP
18473,18474,0.119,ORorBETA,Phenotype,SNP
16067,16355,0.119,ORorBETA,Phenotype,SNP
18152,18153,0.118719,ORorBETA,Phenotype,SNP
20135,20136,0.1187,ORorBETA,Phenotype,SNP
16446,16184,0.118636,ORorBETA,Phenotype,SNP
20512,20489,0.118546,ORorBETA,Phenotype,SNP
20890,20891,0.118486,ORorBETA,Phenotype,SNP
21613,24050,0.1183,ORorBETA,Phenotype,SNP
21188,19812,0.1182,ORorBETA,Phenotype,SNP
18787,16441,0.118,ORorBETA,Phenotype,SNP
21613,24964,0.118,ORorBETA,Phenotype,SNP
19535,19536,0.117999,ORorBETA,Phenotype,SNP
16243,19124,0.1169,ORorBETA,Phenotype,SNP
21463,18319,0.116705,ORorBETA,Phenotype,SNP
21613,24174,0.1167,ORorBETA,Phenotype,SNP
16924,18972,0.116648,ORorBETA,Phenotype,SNP
21613,21724,0.1164,ORorBETA,Phenotype,SNP
2341,24144,0.1163,ORorBETA,Phenotype,SNP
12788,24001,0.116285108970328,ORorBETA,Phenotype,SNP
20410,18340,0.115858,ORorBETA,Phenotype,SNP
16829,16830,0.115761,ORorBETA,Phenotype,SNP
16421,19993,0.115656,ORorBETA,Phenotype,SNP
16243,21066,0.1156,ORorBETA,Phenotype,SNP
21613,21723,0.1155,ORorBETA,Phenotype,SNP
21503,24071,0.1151,ORorBETA,Phenotype,SNP
16770,16771,0.11449965,ORorBETA,Phenotype,SNP
2341,22651,0.114,ORorBETA,Phenotype,SNP
21613,21868,0.1138,ORorBETA,Phenotype,SNP
16103,19123,0.1137,ORorBETA,Phenotype,SNP
17812,17813,0.1136,ORorBETA,Phenotype,SNP
20441,18399,0.112646,ORorBETA,Phenotype,SNP
18420,18421,0.112595,ORorBETA,Phenotype,SNP
16221,17993,0.112563,ORorBETA,Phenotype,SNP
16243,17785,0.1122,ORorBETA,Phenotype,SNP
1709,22673,0.11183412,ORorBETA,Phenotype,SNP
21188,21241,0.1117,ORorBETA,Phenotype,SNP
19610,19611,0.11156,ORorBETA,Phenotype,SNP
19968,17820,0.111232,ORorBETA,Phenotype,SNP
19002,19003,0.111131,ORorBETA,Phenotype,SNP
19672,19673,0.1111,ORorBETA,Phenotype,SNP
2341,24291,0.1111,ORorBETA,Phenotype,SNP
17867,17868,0.1102,ORorBETA,Phenotype,SNP
17357,20700,0.1101408,ORorBETA,Phenotype,SNP
17384,17385,0.11,ORorBETA,Phenotype,SNP
17384,17708,0.11,ORorBETA,Phenotype,SNP
16179,21004,0.11,ORorBETA,Phenotype,SNP
16690,16691,0.11,ORorBETA,Phenotype,SNP
18469,18470,0.11,ORorBETA,Phenotype,SNP
17220,17221,0.11,ORorBETA,Phenotype,SNP
16368,20299,0.10977137,ORorBETA,Phenotype,SNP
18389,18390,0.1097,ORorBETA,Phenotype,SNP
16077,20732,0.109643,ORorBETA,Phenotype,SNP
2341,24886,0.1096,ORorBETA,Phenotype,SNP
16405,19547,0.1096,ORorBETA,Phenotype,SNP
18178,18179,0.10942,ORorBETA,Phenotype,SNP
18787,18788,0.109357,ORorBETA,Phenotype,SNP
19462,19463,0.10916,ORorBETA,Phenotype,SNP
18659,18592,0.108802,ORorBETA,Phenotype,SNP
2341,22676,0.1088,ORorBETA,Phenotype,SNP
16171,20326,0.108552,ORorBETA,Phenotype,SNP
16544,18644,0.1084,ORorBETA,Phenotype,SNP
3682,24015,0.1081,ORorBETA,Phenotype,SNP
16255,18399,0.108,ORorBETA,Phenotype,SNP
18637,18638,0.10784,ORorBETA,Phenotype,SNP
17434,18399,0.107672,ORorBETA,Phenotype,SNP
