FromID,ToID,Relation_value,Relation_type,FromType,ToType
19724,19725,0.010208258,ORorBETA,Phenotype,SNP
16006,19727,1.08962,ORorBETA,Phenotype,SNP
19576,19728,0.0266716,ORorBETA,Phenotype,SNP
16021,19729,0.0704948,ORorBETA,Phenotype,SNP
19701,19730,1.16,ORorBETA,Phenotype,SNP
19731,19732,1.0806903,ORorBETA,Phenotype,SNP
19733,19734,0.2177,ORorBETA,Phenotype,SNP
200,19735,0.95868,ORorBETA,Phenotype,SNP
16012,19736,0.0172,ORorBETA,Phenotype,SNP
16287,19737,0.0171147,ORorBETA,Phenotype,SNP
15974,19738,0.0192,ORorBETA,Phenotype,SNP
19739,19740,5.76,ORorBETA,Phenotype,SNP
16269,19741,1.2597599,ORorBETA,Phenotype,SNP
19742,19743,0.0094,ORorBETA,Phenotype,SNP
16516,19638,0.05944947,ORorBETA,Phenotype,SNP
17591,19746,0.01927,ORorBETA,Phenotype,SNP
19747,19748,0.137806,ORorBETA,Phenotype,SNP
16513,19749,0.016314605,ORorBETA,Phenotype,SNP
16977,19750,1.07,ORorBETA,Phenotype,SNP
19751,19752,0.0415,ORorBETA,Phenotype,SNP
19753,19754,6.491039,ORorBETA,Phenotype,SNP
16312,19755,0.211344,ORorBETA,Phenotype,SNP
19756,19620,0.0780457,ORorBETA,Phenotype,SNP
16114,19757,0.015193776,ORorBETA,Phenotype,SNP
68,19758,0.0104,ORorBETA,Phenotype,SNP
19759,19760,0.0157973,ORorBETA,Phenotype,SNP
19761,19762,0.91,ORorBETA,Phenotype,SNP
16273,19763,0.006,ORorBETA,Phenotype,SNP
19764,19661,0.0832913,ORorBETA,Phenotype,SNP
16208,19765,0.009768949,ORorBETA,Phenotype,SNP
15990,19768,0.0549791,ORorBETA,Phenotype,SNP
18850,19769,0.0544,ORorBETA,Phenotype,SNP
16084,19770,0.17,ORorBETA,Phenotype,SNP
19771,17468,0.0387,ORorBETA,Phenotype,SNP
68,19772,8.04,ORorBETA,Phenotype,SNP
16107,19773,0.02120415,ORorBETA,Phenotype,SNP
16310,19774,0.019198518,ORorBETA,Phenotype,SNP
19776,19777,0.0777407,ORorBETA,Phenotype,SNP
17474,19780,1.16,ORorBETA,Phenotype,SNP
19781,17597,0.088,ORorBETA,Phenotype,SNP
16273,19782,0.009,ORorBETA,Phenotype,SNP
19783,19784,6.23,ORorBETA,Phenotype,SNP
16234,19785,0.0198852,ORorBETA,Phenotype,SNP
19789,19790,0.8018,ORorBETA,Phenotype,SNP
19791,19792,0.023482,ORorBETA,Phenotype,SNP
19793,19794,0.073,ORorBETA,Phenotype,SNP
18209,19795,1.06,ORorBETA,Phenotype,SNP
17457,19796,0.021338757,ORorBETA,Phenotype,SNP
17569,19797,0.103455,ORorBETA,Phenotype,SNP
19799,19800,0.387,ORorBETA,Phenotype,SNP
19801,19802,0.96609074,ORorBETA,Phenotype,SNP
19803,19804,0.0505219,ORorBETA,Phenotype,SNP
68,19805,0.011,ORorBETA,Phenotype,SNP
19806,19807,0.648,ORorBETA,Phenotype,SNP
17840,19725,0.007,ORorBETA,Phenotype,SNP
18483,19808,0.0355,ORorBETA,Phenotype,SNP
17000,19809,0.72,ORorBETA,Phenotype,SNP
19810,19811,0.4729,ORorBETA,Phenotype,SNP
19812,19813,0.527,ORorBETA,Phenotype,SNP
68,19814,0.0140417,ORorBETA,Phenotype,SNP
16750,19815,0.0111,ORorBETA,Phenotype,SNP
17000,19816,0.0313,ORorBETA,Phenotype,SNP
17332,19817,0.0283,ORorBETA,Phenotype,SNP
16273,19818,0.006,ORorBETA,Phenotype,SNP
16042,19819,0.00646,ORorBETA,Phenotype,SNP
17579,19820,1.62,ORorBETA,Phenotype,SNP
19821,19822,1.32,ORorBETA,Phenotype,SNP
15999,19823,0.0266227,ORorBETA,Phenotype,SNP
19824,19825,0.02438,ORorBETA,Phenotype,SNP
19761,19826,0.59,ORorBETA,Phenotype,SNP
16016,19827,0.204,ORorBETA,Phenotype,SNP
19828,19829,0.0876,ORorBETA,Phenotype,SNP
19831,19832,2.32,ORorBETA,Phenotype,SNP
19833,17733,0.29,ORorBETA,Phenotype,SNP
16234,19836,0.0343,ORorBETA,Phenotype,SNP
19837,19838,0.462,ORorBETA,Phenotype,SNP
19839,17733,0.17,ORorBETA,Phenotype,SNP
17440,19840,0.010823515,ORorBETA,Phenotype,SNP
19841,19842,0.017,ORorBETA,Phenotype,SNP
19843,19844,0.0084988,ORorBETA,Phenotype,SNP
16466,19845,0.0513,ORorBETA,Phenotype,SNP
18483,19846,0.0148,ORorBETA,Phenotype,SNP
16016,19847,0.0142,ORorBETA,Phenotype,SNP
19848,19849,1.191,ORorBETA,Phenotype,SNP
17297,19850,0.0167637,ORorBETA,Phenotype,SNP
18472,19851,1.56,ORorBETA,Phenotype,SNP
18897,19852,1.32,ORorBETA,Phenotype,SNP
16482,17781,0.0372116,ORorBETA,Phenotype,SNP
19853,19854,0.218416,ORorBETA,Phenotype,SNP
16103,19855,1.46654,ORorBETA,Phenotype,SNP
16080,19856,0.0121,ORorBETA,Phenotype,SNP
16838,19857,0.026274797,ORorBETA,Phenotype,SNP
19858,19859,1.63,ORorBETA,Phenotype,SNP
19860,19861,3.09,ORorBETA,Phenotype,SNP
16318,19862,0.133,ORorBETA,Phenotype,SNP
16482,19864,0.92,ORorBETA,Phenotype,SNP
19865,19866,0.0691563,ORorBETA,Phenotype,SNP
17151,19867,0.009160811,ORorBETA,Phenotype,SNP
19868,19869,0.8,ORorBETA,Phenotype,SNP
19870,19871,1.6920472,ORorBETA,Phenotype,SNP
19872,19873,4.6568017,ORorBETA,Phenotype,SNP
16062,17733,0.1595946,ORorBETA,Phenotype,SNP
16062,17733,0.18663268,ORorBETA,Phenotype,SNP
19874,19875,0.073466,ORorBETA,Phenotype,SNP
19860,19876,2.79,ORorBETA,Phenotype,SNP
19877,19878,0.154499,ORorBETA,Phenotype,SNP
19879,17733,0.111232,ORorBETA,Phenotype,SNP
19880,19881,1.2174,ORorBETA,Phenotype,SNP
16287,19882,0.0235651,ORorBETA,Phenotype,SNP
19883,19884,0.2055,ORorBETA,Phenotype,SNP
68,19885,0.015542311,ORorBETA,Phenotype,SNP
16759,19886,0.0293112,ORorBETA,Phenotype,SNP
19887,16097,0.155764,ORorBETA,Phenotype,SNP
17182,19888,0.272791,ORorBETA,Phenotype,SNP
19889,19890,0.121272,ORorBETA,Phenotype,SNP
16042,19892,0.0069,ORorBETA,Phenotype,SNP
19893,19894,6.079,ORorBETA,Phenotype,SNP
16470,19895,0.0177,ORorBETA,Phenotype,SNP
19896,19876,1.69,ORorBETA,Phenotype,SNP
19898,19899,1.36524,ORorBETA,Phenotype,SNP
19900,19901,0.15,ORorBETA,Phenotype,SNP
16062,17733,0.2470824,ORorBETA,Phenotype,SNP
19902,19903,0.191,ORorBETA,Phenotype,SNP
16359,19904,0.0764572,ORorBETA,Phenotype,SNP
16287,19905,0.0285806,ORorBETA,Phenotype,SNP
19906,19907,0.065,ORorBETA,Phenotype,SNP
68,19909,0.014,ORorBETA,Phenotype,SNP
16088,19910,0.00690669,ORorBETA,Phenotype,SNP
17840,19911,0.008,ORorBETA,Phenotype,SNP
19912,19913,0.1633,ORorBETA,Phenotype,SNP
19914,19915,0.103756,ORorBETA,Phenotype,SNP
19916,19917,1.12,ORorBETA,Phenotype,SNP
19918,19919,0.045193,ORorBETA,Phenotype,SNP
16188,19920,1.05,ORorBETA,Phenotype,SNP
19921,17733,0.257872,ORorBETA,Phenotype,SNP
18104,19922,0.29719505,ORorBETA,Phenotype,SNP
16628,19923,0.03,ORorBETA,Phenotype,SNP
19924,19925,0.0541931,ORorBETA,Phenotype,SNP
15990,19927,0.0337518,ORorBETA,Phenotype,SNP
19931,16097,0.0760528,ORorBETA,Phenotype,SNP
19932,19933,0.1,ORorBETA,Phenotype,SNP
19934,19935,3.867,ORorBETA,Phenotype,SNP
16092,19936,0.038,ORorBETA,Phenotype,SNP
19937,19938,0.42722666,ORorBETA,Phenotype,SNP
16062,19939,0.1690512,ORorBETA,Phenotype,SNP
16283,19940,0.0202,ORorBETA,Phenotype,SNP
16147,19943,0.01359,ORorBETA,Phenotype,SNP
16062,19939,0.2077808,ORorBETA,Phenotype,SNP
16334,19904,0.115656,ORorBETA,Phenotype,SNP
16287,19944,0.0384859,ORorBETA,Phenotype,SNP
19701,19945,1.12,ORorBETA,Phenotype,SNP
16062,17733,0.33136708,ORorBETA,Phenotype,SNP
16107,19946,0.0437,ORorBETA,Phenotype,SNP
19947,19948,0.283573,ORorBETA,Phenotype,SNP
19949,19950,0.32308653,ORorBETA,Phenotype,SNP
19843,19951,0.014359,ORorBETA,Phenotype,SNP
15980,19952,0.0095,ORorBETA,Phenotype,SNP
16359,19954,0.0202595,ORorBETA,Phenotype,SNP
19122,19955,1.92,ORorBETA,Phenotype,SNP
19546,17747,0.028,ORorBETA,Phenotype,SNP
16042,19958,0.012,ORorBETA,Phenotype,SNP
16759,19959,0.0106,ORorBETA,Phenotype,SNP
19960,19961,0.298944,ORorBETA,Phenotype,SNP
17010,19966,0.017614,ORorBETA,Phenotype,SNP
19968,19969,1.239,ORorBETA,Phenotype,SNP
17680,19970,0.017915608,ORorBETA,Phenotype,SNP
19971,19972,1.202,ORorBETA,Phenotype,SNP
16725,19973,0.051,ORorBETA,Phenotype,SNP
19974,19975,0.015708024,ORorBETA,Phenotype,SNP
19976,19977,0.173468,ORorBETA,Phenotype,SNP
18447,19978,0.046309836,ORorBETA,Phenotype,SNP
18865,17693,1.148,ORorBETA,Phenotype,SNP
16359,16097,0.118636,ORorBETA,Phenotype,SNP
19979,17781,0.104868,ORorBETA,Phenotype,SNP
19821,19981,1.27,ORorBETA,Phenotype,SNP
19982,19983,0.132462,ORorBETA,Phenotype,SNP
16062,17733,0.17120303,ORorBETA,Phenotype,SNP
16598,19984,0.0172,ORorBETA,Phenotype,SNP
17822,19985,0.0026,ORorBETA,Phenotype,SNP
19986,19987,1.12,ORorBETA,Phenotype,SNP
16080,19988,0.0132,ORorBETA,Phenotype,SNP
19989,19990,4.64,ORorBETA,Phenotype,SNP
19991,19876,0.155,ORorBETA,Phenotype,SNP
19992,19993,0.0632,ORorBETA,Phenotype,SNP
19995,19996,0.3796,ORorBETA,Phenotype,SNP
19997,19904,0.1028,ORorBETA,Phenotype,SNP
15980,19956,0.042,ORorBETA,Phenotype,SNP
19999,17733,0.218774,ORorBETA,Phenotype,SNP
20000,17733,0.18791,ORorBETA,Phenotype,SNP
20001,20002,0.188909,ORorBETA,Phenotype,SNP
17105,20003,0.5229,ORorBETA,Phenotype,SNP
17310,20004,0.88905525,ORorBETA,Phenotype,SNP
16516,20005,0.02253431,ORorBETA,Phenotype,SNP
16094,20007,0.245632,ORorBETA,Phenotype,SNP
16021,20008,0.0557423,ORorBETA,Phenotype,SNP
17312,20009,0.0145336,ORorBETA,Phenotype,SNP
20011,20012,0.031065,ORorBETA,Phenotype,SNP
16062,17733,0.16009079,ORorBETA,Phenotype,SNP
68,20013,0.019674147,ORorBETA,Phenotype,SNP
16383,20014,1.1845239,ORorBETA,Phenotype,SNP
16194,17859,1.103,ORorBETA,Phenotype,SNP
16062,17733,0.84372705,ORorBETA,Phenotype,SNP
16143,20015,0.00457,ORorBETA,Phenotype,SNP
200,20016,1.4,ORorBETA,Phenotype,SNP
16273,20019,0.008,ORorBETA,Phenotype,SNP
16123,20020,0.026600627,ORorBETA,Phenotype,SNP
16320,20021,0.0464556,ORorBETA,Phenotype,SNP
16457,20022,0.0313,ORorBETA,Phenotype,SNP
16904,20025,0.038227383,ORorBETA,Phenotype,SNP
2334,20026,1.1,ORorBETA,Phenotype,SNP
17172,20027,6.511,ORorBETA,Phenotype,SNP
20028,20029,2.232,ORorBETA,Phenotype,SNP
16466,20030,0.0967707,ORorBETA,Phenotype,SNP
20033,20034,0.08424123,ORorBETA,Phenotype,SNP
16513,20035,0.0573,ORorBETA,Phenotype,SNP
20036,20037,0.013,ORorBETA,Phenotype,SNP
20038,20039,0.221278,ORorBETA,Phenotype,SNP
16138,20040,1.0618,ORorBETA,Phenotype,SNP
17796,20041,0.0531,ORorBETA,Phenotype,SNP
16156,17954,0.2938,ORorBETA,Phenotype,SNP
20042,20043,0.2207,ORorBETA,Phenotype,SNP
16750,20045,0.00561,ORorBETA,Phenotype,SNP
20046,20047,0.1187,ORorBETA,Phenotype,SNP
20048,20049,0.41538,ORorBETA,Phenotype,SNP
17772,20050,0.269103,ORorBETA,Phenotype,SNP
16042,20051,0.00744,ORorBETA,Phenotype,SNP
20052,20053,0.15964,ORorBETA,Phenotype,SNP
68,20054,0.0146911,ORorBETA,Phenotype,SNP
17000,18064,0.0162,ORorBETA,Phenotype,SNP
68,20055,0.542,ORorBETA,Phenotype,SNP
20056,20057,1.37,ORorBETA,Phenotype,SNP
16156,20058,0.229,ORorBETA,Phenotype,SNP
20060,20061,0.0483,ORorBETA,Phenotype,SNP
16573,20062,0.0209537,ORorBETA,Phenotype,SNP
16190,20063,0.07838,ORorBETA,Phenotype,SNP
16531,20064,0.024841305,ORorBETA,Phenotype,SNP
18281,20065,0.078212,ORorBETA,Phenotype,SNP
20068,20069,0.3983779,ORorBETA,Phenotype,SNP
17360,20070,0.0202222,ORorBETA,Phenotype,SNP
20071,20072,0.99,ORorBETA,Phenotype,SNP
20073,18044,0.06,ORorBETA,Phenotype,SNP
20075,20039,0.3464,ORorBETA,Phenotype,SNP
20076,20039,0.131964,ORorBETA,Phenotype,SNP
20077,20078,0.39,ORorBETA,Phenotype,SNP
16967,20079,0.73995,ORorBETA,Phenotype,SNP
16194,20081,0.0558,ORorBETA,Phenotype,SNP
20082,20039,0.249,ORorBETA,Phenotype,SNP
16138,20083,0.3404,ORorBETA,Phenotype,SNP
18756,20084,1.25,ORorBETA,Phenotype,SNP
20085,18009,1.22e-05,ORorBETA,Phenotype,SNP
16482,20070,0.02062,ORorBETA,Phenotype,SNP
68,20086,0.016,ORorBETA,Phenotype,SNP
20087,20088,0.23158744,ORorBETA,Phenotype,SNP
20089,20090,3.57,ORorBETA,Phenotype,SNP
20091,20092,0.3544,ORorBETA,Phenotype,SNP
20093,20094,1.47,ORorBETA,Phenotype,SNP
16324,20095,0.021002332,ORorBETA,Phenotype,SNP
16516,20096,0.12166,ORorBETA,Phenotype,SNP
16406,20097,0.0100477,ORorBETA,Phenotype,SNP
20098,20099,0.2291,ORorBETA,Phenotype,SNP
16513,20100,0.0279962,ORorBETA,Phenotype,SNP
20101,20102,0.086921,ORorBETA,Phenotype,SNP
16088,20103,0.0196046,ORorBETA,Phenotype,SNP
16949,20106,1.99658,ORorBETA,Phenotype,SNP
20107,20108,0.7,ORorBETA,Phenotype,SNP
16546,20109,6.096,ORorBETA,Phenotype,SNP
15990,20110,0.0472146,ORorBETA,Phenotype,SNP
16088,20111,0.0157182,ORorBETA,Phenotype,SNP
68,20112,0.0139698,ORorBETA,Phenotype,SNP
20113,20114,1.05,ORorBETA,Phenotype,SNP
20115,20116,0.615881,ORorBETA,Phenotype,SNP
20117,20118,0.03888,ORorBETA,Phenotype,SNP
20101,20119,0.058005,ORorBETA,Phenotype,SNP
17195,20120,1.0295275,ORorBETA,Phenotype,SNP
20121,20050,0.296628,ORorBETA,Phenotype,SNP
17178,20122,6.77,ORorBETA,Phenotype,SNP
68,20123,0.0192,ORorBETA,Phenotype,SNP
16898,20124,1.67,ORorBETA,Phenotype,SNP
16551,20125,0.0152,ORorBETA,Phenotype,SNP
20126,20127,0.28161788,ORorBETA,Phenotype,SNP
20130,20131,0.015,ORorBETA,Phenotype,SNP
20132,20133,0.3674,ORorBETA,Phenotype,SNP
16016,20134,0.0137104,ORorBETA,Phenotype,SNP
16088,20136,0.00696948,ORorBETA,Phenotype,SNP
19067,20137,0.0705,ORorBETA,Phenotype,SNP
19036,20138,0.0487,ORorBETA,Phenotype,SNP
20139,20140,1.74,ORorBETA,Phenotype,SNP
20141,20142,0.08,ORorBETA,Phenotype,SNP
20143,20144,0.38736576,ORorBETA,Phenotype,SNP
16571,20145,1.15,ORorBETA,Phenotype,SNP
20146,20147,1.1,ORorBETA,Phenotype,SNP
16105,20148,0.015260567,ORorBETA,Phenotype,SNP
15980,20149,0.01,ORorBETA,Phenotype,SNP
16689,20150,0.01416042,ORorBETA,Phenotype,SNP
16088,20151,0.0200729,ORorBETA,Phenotype,SNP
17922,17923,0.0329865,ORorBETA,Phenotype,SNP
18686,20152,0.0819221,ORorBETA,Phenotype,SNP
19843,20153,0.0081951,ORorBETA,Phenotype,SNP
20154,20155,0.897,ORorBETA,Phenotype,SNP
16446,20156,1.13,ORorBETA,Phenotype,SNP
15980,20157,0.0089,ORorBETA,Phenotype,SNP
16892,20158,0.02389735,ORorBETA,Phenotype,SNP
20159,20160,0.377393,ORorBETA,Phenotype,SNP
16287,20161,0.0206752,ORorBETA,Phenotype,SNP
20162,20163,0.607,ORorBETA,Phenotype,SNP
20164,20165,1.14,ORorBETA,Phenotype,SNP
16004,20166,0.0365,ORorBETA,Phenotype,SNP
20167,20168,0.67,ORorBETA,Phenotype,SNP
20169,20170,0.03203,ORorBETA,Phenotype,SNP
16042,20173,0.0058,ORorBETA,Phenotype,SNP
20174,20175,0.45,ORorBETA,Phenotype,SNP
20073,20177,0.085,ORorBETA,Phenotype,SNP
16546,20178,0.038276628,ORorBETA,Phenotype,SNP
18030,20179,0.02,ORorBETA,Phenotype,SNP
16556,18051,0.1712,ORorBETA,Phenotype,SNP
16156,20180,0.1227,ORorBETA,Phenotype,SNP
15993,20181,0.0582744,ORorBETA,Phenotype,SNP
16234,20070,0.0217593,ORorBETA,Phenotype,SNP
17990,20183,0.107091,ORorBETA,Phenotype,SNP
20184,20185,0.1362,ORorBETA,Phenotype,SNP
16269,20039,5.0,ORorBETA,Phenotype,SNP
19872,20186,1.66,ORorBETA,Phenotype,SNP
68,20188,0.0133214,ORorBETA,Phenotype,SNP
20189,20190,0.22,ORorBETA,Phenotype,SNP
20191,20192,0.258826,ORorBETA,Phenotype,SNP
20193,20194,0.027282,ORorBETA,Phenotype,SNP
17317,20196,0.010197,ORorBETA,Phenotype,SNP
20198,20199,0.0113389,ORorBETA,Phenotype,SNP
16546,20200,5.553,ORorBETA,Phenotype,SNP
16310,20201,0.028108241,ORorBETA,Phenotype,SNP
18193,20202,0.0452454,ORorBETA,Phenotype,SNP
20203,18236,18.534,ORorBETA,Phenotype,SNP
20206,20207,0.181,ORorBETA,Phenotype,SNP
16281,20210,0.10977137,ORorBETA,Phenotype,SNP
20211,20212,0.163061,ORorBETA,Phenotype,SNP
16318,20213,0.018943,ORorBETA,Phenotype,SNP
18113,20214,0.068153,ORorBETA,Phenotype,SNP
20216,18148,0.26193,ORorBETA,Phenotype,SNP
16892,20217,0.07663595,ORorBETA,Phenotype,SNP
17310,20218,1.152,ORorBETA,Phenotype,SNP
16482,20219,0.0274608,ORorBETA,Phenotype,SNP
20220,20221,0.102224,ORorBETA,Phenotype,SNP
18193,20222,0.16,ORorBETA,Phenotype,SNP
20223,20224,0.247233,ORorBETA,Phenotype,SNP
20226,18158,0.7648,ORorBETA,Phenotype,SNP
16168,20212,0.2524,ORorBETA,Phenotype,SNP
20227,20228,0.0164,ORorBETA,Phenotype,SNP
20229,20230,0.13,ORorBETA,Phenotype,SNP
17822,18154,0.0354,ORorBETA,Phenotype,SNP
16190,20215,0.034,ORorBETA,Phenotype,SNP
16107,20231,0.0538,ORorBETA,Phenotype,SNP
16034,20232,0.07337282,ORorBETA,Phenotype,SNP
15980,20233,0.024705436,ORorBETA,Phenotype,SNP
16084,20237,0.108552,ORorBETA,Phenotype,SNP
16521,20238,0.0319,ORorBETA,Phenotype,SNP
20239,20240,1.66482,ORorBETA,Phenotype,SNP
20204,20241,10.04716,ORorBETA,Phenotype,SNP
20242,20243,0.668,ORorBETA,Phenotype,SNP
20244,20245,0.020188725,ORorBETA,Phenotype,SNP
16088,20246,0.00748195,ORorBETA,Phenotype,SNP
20247,18292,0.155,ORorBETA,Phenotype,SNP
20248,20249,7.932,ORorBETA,Phenotype,SNP
16168,18312,0.108,ORorBETA,Phenotype,SNP
16359,20250,0.0850829,ORorBETA,Phenotype,SNP
17360,20251,0.0215101,ORorBETA,Phenotype,SNP
20252,20253,0.27,ORorBETA,Phenotype,SNP
17182,18318,0.341378,ORorBETA,Phenotype,SNP
20254,20255,0.33,ORorBETA,Phenotype,SNP
20256,18224,0.353749,ORorBETA,Phenotype,SNP
16676,20257,0.03336426,ORorBETA,Phenotype,SNP
16016,20258,0.0148032,ORorBETA,Phenotype,SNP
16062,20259,0.4858948,ORorBETA,Phenotype,SNP
20260,20261,0.107,ORorBETA,Phenotype,SNP
20262,20263,0.0540287,ORorBETA,Phenotype,SNP
16318,20264,3.1931126,ORorBETA,Phenotype,SNP
20266,20267,0.038213,ORorBETA,Phenotype,SNP
20268,18232,0.2599,ORorBETA,Phenotype,SNP
18302,20269,0.0311,ORorBETA,Phenotype,SNP
20270,20271,0.21549,ORorBETA,Phenotype,SNP
16551,20272,0.0129,ORorBETA,Phenotype,SNP
17054,20273,0.217204,ORorBETA,Phenotype,SNP
20274,20275,0.468327,ORorBETA,Phenotype,SNP
17682,20276,1.0370706,ORorBETA,Phenotype,SNP
17746,20277,1.12,ORorBETA,Phenotype,SNP
16114,20278,0.324916,ORorBETA,Phenotype,SNP
20279,18148,0.7182,ORorBETA,Phenotype,SNP
17591,20280,0.0174,ORorBETA,Phenotype,SNP
19599,20281,0.0342,ORorBETA,Phenotype,SNP
16084,20282,0.032549,ORorBETA,Phenotype,SNP
68,20283,0.0135,ORorBETA,Phenotype,SNP
16404,20284,1.1537393,ORorBETA,Phenotype,SNP
17058,20285,0.02779,ORorBETA,Phenotype,SNP
16318,20286,0.2226,ORorBETA,Phenotype,SNP
20287,18232,1.12547,ORorBETA,Phenotype,SNP
18686,20288,0.0580485,ORorBETA,Phenotype,SNP
20290,20291,0.3872,ORorBETA,Phenotype,SNP
20292,20273,0.6,ORorBETA,Phenotype,SNP
16359,20293,0.024,ORorBETA,Phenotype,SNP
16676,20294,0.0293111,ORorBETA,Phenotype,SNP
16287,20295,0.0207965,ORorBETA,Phenotype,SNP
16856,20296,3.8696,ORorBETA,Phenotype,SNP
16042,20297,0.00873,ORorBETA,Phenotype,SNP
16168,18148,0.129,ORorBETA,Phenotype,SNP
17172,20299,0.0031088234,ORorBETA,Phenotype,SNP
17172,20300,6.726,ORorBETA,Phenotype,SNP
16466,20301,0.0277,ORorBETA,Phenotype,SNP
20303,20304,0.745549,ORorBETA,Phenotype,SNP
20305,18158,0.285648,ORorBETA,Phenotype,SNP
17182,20306,0.077727,ORorBETA,Phenotype,SNP
19874,18139,0.35652,ORorBETA,Phenotype,SNP
18161,20307,0.231811,ORorBETA,Phenotype,SNP
20308,20309,0.04,ORorBETA,Phenotype,SNP
20311,20312,0.0122,ORorBETA,Phenotype,SNP
20313,18224,0.344258,ORorBETA,Phenotype,SNP
20316,20317,0.441767,ORorBETA,Phenotype,SNP
19900,20318,0.3,ORorBETA,Phenotype,SNP
20319,20320,0.183,ORorBETA,Phenotype,SNP
20321,18253,0.115858,ORorBETA,Phenotype,SNP
17023,20322,1.1294153,ORorBETA,Phenotype,SNP
16359,20323,0.097,ORorBETA,Phenotype,SNP
20324,20325,0.149423,ORorBETA,Phenotype,SNP
16084,20326,0.01236,ORorBETA,Phenotype,SNP
20328,18148,3.26,ORorBETA,Phenotype,SNP
17347,18312,0.107672,ORorBETA,Phenotype,SNP
20329,20330,0.124,ORorBETA,Phenotype,SNP
20331,20332,0.19530149,ORorBETA,Phenotype,SNP
20333,18232,0.5352,ORorBETA,Phenotype,SNP
16281,20334,0.06773793,ORorBETA,Phenotype,SNP
16987,20335,1.05622,ORorBETA,Phenotype,SNP
15980,20336,0.0144,ORorBETA,Phenotype,SNP
20338,20339,0.29,ORorBETA,Phenotype,SNP
20340,20341,0.089659,ORorBETA,Phenotype,SNP
16714,20342,0.007349,ORorBETA,Phenotype,SNP
18273,20343,0.025222838,ORorBETA,Phenotype,SNP
20344,20345,0.2,ORorBETA,Phenotype,SNP
17000,20346,0.0279193,ORorBETA,Phenotype,SNP
20347,20348,0.107,ORorBETA,Phenotype,SNP
16320,20349,0.0238728,ORorBETA,Phenotype,SNP
20350,20351,1.13,ORorBETA,Phenotype,SNP
20352,18312,0.112646,ORorBETA,Phenotype,SNP
16529,20353,0.0161,ORorBETA,Phenotype,SNP
1709,20354,1.12494,ORorBETA,Phenotype,SNP
18087,20323,0.05735,ORorBETA,Phenotype,SNP
20355,20356,0.407,ORorBETA,Phenotype,SNP
17638,18183,0.0172,ORorBETA,Phenotype,SNP
15978,20357,0.0251937,ORorBETA,Phenotype,SNP
16177,20358,0.3692,ORorBETA,Phenotype,SNP
16516,20359,0.02987331,ORorBETA,Phenotype,SNP
16281,20210,0.10908367,ORorBETA,Phenotype,SNP
18087,20360,0.016496,ORorBETA,Phenotype,SNP
16222,20361,0.016,ORorBETA,Phenotype,SNP
16589,20364,0.0127754,ORorBETA,Phenotype,SNP
16430,20224,0.286817,ORorBETA,Phenotype,SNP
16676,20365,0.01718904,ORorBETA,Phenotype,SNP
17312,20366,0.0177434,ORorBETA,Phenotype,SNP
20367,20368,0.1363,ORorBETA,Phenotype,SNP
17569,20369,0.1907773,ORorBETA,Phenotype,SNP
16616,20320,0.0203136,ORorBETA,Phenotype,SNP
17822,20370,0.0182,ORorBETA,Phenotype,SNP
18897,20373,2.53,ORorBETA,Phenotype,SNP
20374,20375,0.402932,ORorBETA,Phenotype,SNP
16689,20376,0.044044662,ORorBETA,Phenotype,SNP
20377,20378,1.4155942,ORorBETA,Phenotype,SNP
18104,20379,0.014804502,ORorBETA,Phenotype,SNP
20380,20381,1.17,ORorBETA,Phenotype,SNP
18161,20382,0.12474,ORorBETA,Phenotype,SNP
1709,20383,0.0771,ORorBETA,Phenotype,SNP
18193,20386,0.0319653,ORorBETA,Phenotype,SNP
19150,18312,0.1253,ORorBETA,Phenotype,SNP
20387,20388,0.15,ORorBETA,Phenotype,SNP
17257,20389,0.0794559,ORorBETA,Phenotype,SNP
20390,20391,0.034,ORorBETA,Phenotype,SNP
20117,18154,0.01933,ORorBETA,Phenotype,SNP
20392,20393,0.12,ORorBETA,Phenotype,SNP
20394,18158,0.15,ORorBETA,Phenotype,SNP
20395,20396,0.149,ORorBETA,Phenotype,SNP
16457,18148,0.073,ORorBETA,Phenotype,SNP
20397,20398,0.148,ORorBETA,Phenotype,SNP
20399,20400,0.203247,ORorBETA,Phenotype,SNP
16016,20401,0.4002,ORorBETA,Phenotype,SNP
20408,20400,0.196664,ORorBETA,Phenotype,SNP
17879,20409,0.040596873,ORorBETA,Phenotype,SNP
20410,20400,0.028,ORorBETA,Phenotype,SNP
17105,20412,8.62,ORorBETA,Phenotype,SNP
20413,16037,0.106177,ORorBETA,Phenotype,SNP
15990,20414,0.0527558,ORorBETA,Phenotype,SNP
17105,20415,0.002,ORorBETA,Phenotype,SNP
16234,20416,0.0162852,ORorBETA,Phenotype,SNP
20417,20418,0.0333,ORorBETA,Phenotype,SNP
16287,20419,0.0745052,ORorBETA,Phenotype,SNP
20423,20400,0.118546,ORorBETA,Phenotype,SNP
20425,20426,0.178,ORorBETA,Phenotype,SNP
20428,20429,0.0705,ORorBETA,Phenotype,SNP
18026,20430,0.02914055,ORorBETA,Phenotype,SNP
17112,20431,0.0599,ORorBETA,Phenotype,SNP
20432,20433,8.672,ORorBETA,Phenotype,SNP
16546,20434,0.012529465,ORorBETA,Phenotype,SNP
17822,20435,0.0031,ORorBETA,Phenotype,SNP
20436,20437,0.0407,ORorBETA,Phenotype,SNP
